2014/11/08 00:00:00	Temp:14.00 	1:1022:0420:2.43171	2:0338:0303:1.11471	3:0394:0339:1.16320	4:0139:0224:0.62065
2014/11/08 00:18:08	Temp:14.00 	1:1022:0418:2.44342	2:0336:0302:1.11431	3:0393:0338:1.16236	4:0139:0224:0.62019
2014/11/08 00:18:13	Temp:14.00 	1:1022:0418:2.44256	2:0336:0302:1.11386	3:0393:0338:1.16219	4:0139:0224:0.61999
2014/11/08 00:18:19	Temp:14.00 	1:1022:0418:2.44337	2:0338:0303:1.11532	3:0394:0339:1.16270	4:0139:0225:0.61974
2014/11/08 00:18:25	Temp:14.00 	1:1022:0418:2.44391	2:0336:0301:1.11495	3:0393:0338:1.16272	4:0139:0224:0.62034
2014/11/08 00:18:31	Temp:14.00 	1:1022:0418:2.44356	2:0336:0302:1.11439	3:0393:0338:1.16260	4:0139:0224:0.61988
2014/11/08 00:18:36	Temp:14.00 	1:1022:0418:2.44315	2:0336:0302:1.11442	3:0393:0338:1.16242	4:0139:0224:0.61994
2014/11/08 00:18:42	Temp:14.00 	1:1022:0418:2.44260	2:0336:0302:1.11399	3:0393:0338:1.16277	4:0139:0224:0.62001
2014/11/08 00:18:48	Temp:14.00 	1:1022:0418:2.44313	2:0336:0302:1.11455	3:0393:0338:1.16227	4:0139:0224:0.62003
2014/11/08 00:18:54	Temp:14.00 	1:1022:0418:2.44255	2:0336:0302:1.11429	3:0393:0338:1.16242	4:0139:0224:0.61960
2014/11/08 00:19:00	Temp:14.00 	1:1022:0418:2.44241	2:0336:0302:1.11381	3:0393:0338:1.16179	4:0139:0224:0.61953
2014/11/08 00:19:05	Temp:14.00 	1:1022:0418:2.44197	2:0336:0302:1.11394	3:0393:0338:1.16155	4:0139:0224:0.61995
2014/11/08 00:19:11	Temp:14.00 	1:1022:0418:2.44237	2:0338:0303:1.11465	3:0394:0339:1.16260	4:0139:0225:0.61969
2014/11/08 00:19:17	Temp:14.00 	1:1022:0418:2.44264	2:0336:0302:1.11430	3:0393:0338:1.16156	4:0139:0224:0.61953
2014/11/08 00:19:23	Temp:14.00 	1:1022:0418:2.44220	2:0336:0302:1.11344	3:0393:0338:1.16131	4:0139:0224:0.61911
2014/11/08 00:19:29	Temp:14.00 	1:1022:0418:2.44201	2:0336:0302:1.11347	3:0393:0338:1.16219	4:0139:0224:0.61915
2014/11/08 00:19:34	Temp:14.00 	1:1022:0418:2.44235	2:0336:0302:1.11413	3:0393:0338:1.16194	4:0139:0224:0.61965
2014/11/08 00:19:40	Temp:14.00 	1:1022:0418:2.44302	2:0336:0302:1.11402	3:0393:0338:1.16183	4:0139:0224:0.61948
2014/11/08 00:19:46	Temp:14.00 	1:1022:0418:2.44272	2:0336:0302:1.11392	3:0393:0338:1.16184	4:0139:0224:0.61949
2014/11/08 00:19:52	Temp:14.00 	1:1022:0418:2.44181	2:0336:0302:1.11401	3:0393:0338:1.16188	4:0139:0224:0.61925
2014/11/08 00:19:57	Temp:14.00 	1:1022:0418:2.44235	2:0336:0302:1.11385	3:0393:0338:1.16196	4:0139:0224:0.61969
2014/11/08 00:20:03	Temp:14.00 	1:1022:0418:2.44222	2:0338:0303:1.11439	3:0394:0339:1.16200	4:0139:0225:0.61967
2014/11/08 00:20:09	Temp:14.00 	1:1022:0418:2.44269	2:0336:0302:1.11372	3:0393:0338:1.16248	4:0139:0224:0.61973
2014/11/08 00:20:15	Temp:14.00 	1:1022:0418:2.44200	2:0336:0302:1.11386	3:0393:0338:1.16187	4:0139:0224:0.61913
2014/11/08 00:20:21	Temp:14.00 	1:1022:0418:2.44219	2:0336:0302:1.11372	3:0393:0338:1.16190	4:0139:0224:0.61964
2014/11/08 00:20:26	Temp:14.00 	1:1022:0418:2.44302	2:0336:0302:1.11422	3:0393:0338:1.16202	4:0139:0224:0.61959
2014/11/08 00:20:32	Temp:14.00 	1:1022:0418:2.44290	2:0336:0302:1.11444	3:0393:0338:1.16154	4:0139:0224:0.61895
2014/11/08 00:20:38	Temp:14.00 	1:1022:0418:2.44332	2:0336:0302:1.11405	3:0393:0338:1.16220	4:0139:0224:0.61968
2014/11/08 00:20:44	Temp:14.00 	1:1022:0418:2.44288	2:0336:0302:1.11339	3:0393:0338:1.16152	4:0139:0224:0.61872
2014/11/08 00:20:49	Temp:14.00 	1:1022:0418:2.44251	2:0336:0302:1.11384	3:0393:0338:1.16162	4:0139:0224:0.61938
2014/11/08 00:20:55	Temp:14.00 	1:1022:0418:2.44174	2:0336:0302:1.11319	3:0394:0339:1.16205	4:0139:0225:0.61962
2014/11/08 00:21:01	Temp:14.00 	1:1022:0418:2.44264	2:0336:0302:1.11398	3:0393:0338:1.16180	4:0139:0224:0.61929
2014/11/08 00:21:07	Temp:14.00 	1:1022:0418:2.44157	2:0336:0302:1.11386	3:0393:0338:1.16204	4:0139:0224:0.61956
2014/11/08 00:21:13	Temp:14.00 	1:1022:0418:2.44200	2:0336:0302:1.11372	3:0393:0338:1.16124	4:0139:0224:0.61938
2014/11/08 00:21:18	Temp:14.00 	1:1022:0418:2.44283	2:0336:0302:1.11425	3:0393:0338:1.16188	4:0139:0224:0.61970
2014/11/08 00:21:24	Temp:14.00 	1:1022:0420:2.43270	2:0338:0303:1.11477	3:0394:0339:1.16216	4:0139:0225:0.61956
2014/11/08 00:21:30	Temp:14.00 	1:1022:0418:2.44336	2:0336:0302:1.11434	3:0393:0338:1.16184	4:0139:0224:0.61998
2014/11/08 00:21:36	Temp:14.00 	1:1022:0418:2.44305	2:0336:0302:1.11437	3:0393:0338:1.16278	4:0139:0224:0.62015
2014/11/08 00:21:42	Temp:14.00 	1:1022:0418:2.44371	2:0336:0302:1.11420	3:0393:0338:1.16158	4:0139:0224:0.61904
2014/11/08 00:21:47	Temp:14.00 	1:1022:0418:2.44236	2:0336:0302:1.11339	3:0394:0339:1.16174	4:0139:0225:0.61959
2014/11/08 00:21:53	Temp:14.00 	1:1022:0418:2.44232	2:0336:0302:1.11327	3:0393:0338:1.16117	4:0139:0224:0.61908
2014/11/08 00:21:59	Temp:14.00 	1:1022:0418:2.44183	2:0336:0302:1.11389	3:0393:0338:1.16178	4:0139:0224:0.61940
2014/11/08 00:22:05	Temp:14.00 	1:1022:0418:2.44299	2:0336:0302:1.11421	3:0393:0338:1.16176	4:0139:0224:0.61945
2014/11/08 00:22:10	Temp:14.00 	1:1022:0418:2.44240	2:0336:0302:1.11375	3:0393:0338:1.16146	4:0139:0225:0.61896
2014/11/08 00:22:16	Temp:14.00 	1:1022:0420:2.43271	2:0338:0303:1.11398	3:0394:0339:1.16207	4:0139:0225:0.61947
2014/11/08 00:22:22	Temp:14.00 	1:1022:0418:2.44265	2:0336:0302:1.11364	3:0393:0338:1.16140	4:0139:0224:0.61967
2014/11/08 00:22:28	Temp:14.00 	1:1022:0418:2.44287	2:0336:0302:1.11421	3:0393:0338:1.16193	4:0139:0224:0.61965
2014/11/08 00:22:34	Temp:14.00 	1:1022:0418:2.44374	2:0336:0302:1.11388	3:0393:0338:1.16232	4:0139:0224:0.61945
2014/11/08 00:22:39	Temp:14.00 	1:1022:0418:2.44285	2:0336:0302:1.11369	3:0394:0339:1.16266	4:0139:0225:0.61991
2014/11/08 00:22:45	Temp:14.00 	1:1022:0418:2.44317	2:0336:0302:1.11400	3:0393:0338:1.16216	4:0139:0224:0.61982
2014/11/08 00:22:51	Temp:14.00 	1:1022:0418:2.44247	2:0336:0302:1.11370	3:0393:0338:1.16174	4:0139:0224:0.61950
2014/11/08 00:22:57	Temp:14.00 	1:1022:0418:2.44322	2:0336:0302:1.11421	3:0393:0338:1.16206	4:0139:0224:0.61937
2014/11/08 00:23:02	Temp:14.00 	1:1022:0418:2.44303	2:0336:0302:1.11404	3:0393:0338:1.16213	4:0139:0224:0.61981
2014/11/08 00:23:08	Temp:14.00 	1:1022:0420:2.43317	2:0338:0303:1.11482	3:0394:0339:1.16245	4:0139:0225:0.61987
2014/11/08 00:23:14	Temp:14.00 	1:1022:0418:2.44283	2:0336:0302:1.11347	3:0393:0338:1.16151	4:0139:0224:0.61926
2014/11/08 00:23:20	Temp:14.00 	1:1022:0418:2.44225	2:0336:0302:1.11409	3:0393:0338:1.16165	4:0139:0224:0.61930
2014/11/08 00:23:26	Temp:14.00 	1:1022:0418:2.44281	2:0336:0302:1.11412	3:0393:0338:1.16193	4:0139:0224:0.61922
2014/11/08 00:23:31	Temp:14.00 	1:1022:0418:2.44330	2:0336:0302:1.11384	3:0393:0338:1.16173	4:0139:0225:0.61979
2014/11/08 00:23:37	Temp:14.00 	1:1022:0418:2.44281	2:0336:0302:1.11384	3:0393:0338:1.16138	4:0139:0224:0.61956
2014/11/08 00:23:43	Temp:14.00 	1:1022:0418:2.44241	2:0336:0302:1.11384	3:0393:0338:1.16187	4:0139:0224:0.61959
2014/11/08 00:23:49	Temp:14.00 	1:1022:0418:2.44195	2:0336:0302:1.11389	3:0393:0338:1.16154	4:0139:0224:0.61912
2014/11/08 00:23:55	Temp:14.00 	1:1022:0418:2.44151	2:0336:0302:1.11309	3:0393:0338:1.16163	4:0139:0224:0.61904
2014/11/08 00:24:00	Temp:14.00 	1:1022:0420:2.43341	2:0338:0303:1.11450	3:0394:0339:1.16203	4:0139:0225:0.61942
2014/11/08 00:24:06	Temp:14.00 	1:1022:0418:2.44191	2:0336:0302:1.11357	3:0393:0338:1.16150	4:0139:0224:0.61911
2014/11/08 00:24:12	Temp:14.00 	1:1022:0418:2.44233	2:0336:0302:1.11373	3:0393:0338:1.16179	4:0139:0224:0.61951
2014/11/08 00:24:18	Temp:14.00 	1:1022:0418:2.44176	2:0336:0302:1.11398	3:0393:0338:1.16201	4:0139:0224:0.61930
2014/11/08 00:24:23	Temp:14.00 	1:1022:0418:2.44204	2:0336:0302:1.11367	3:0393:0338:1.16163	4:0139:0225:0.61966
2014/11/08 00:24:29	Temp:14.00 	1:1022:0418:2.44321	2:0336:0302:1.11425	3:0393:0338:1.16134	4:0139:0224:0.61906
2014/11/08 00:24:35	Temp:14.00 	1:1022:0418:2.44222	2:0336:0302:1.11397	3:0393:0338:1.16208	4:0139:0224:0.61946
2014/11/08 00:24:41	Temp:14.00 	1:1022:0418:2.44285	2:0336:0302:1.11403	3:0393:0338:1.16233	4:0139:0224:0.61962
2014/11/08 00:24:47	Temp:14.00 	1:1022:0418:2.44436	2:0336:0302:1.11447	3:0393:0338:1.16210	4:0139:0224:0.61948
2014/11/08 00:24:52	Temp:14.00 	1:1022:0420:2.43280	2:0338:0303:1.11450	3:0394:0339:1.16210	4:0139:0225:0.61988
2014/11/08 00:24:58	Temp:14.00 	1:1022:0418:2.44267	2:0336:0302:1.11373	3:0393:0338:1.16175	4:0139:0224:0.61948
2014/11/08 00:25:04	Temp:14.00 	1:1022:0418:2.44189	2:0336:0302:1.11366	3:0393:0338:1.16169	4:0139:0224:0.61939
2014/11/08 00:25:10	Temp:14.00 	1:1022:0418:2.44314	2:0336:0302:1.11369	3:0393:0338:1.16161	4:0139:0224:0.61950
2014/11/08 00:25:16	Temp:14.00 	1:1022:0418:2.44338	2:0336:0302:1.11404	3:0393:0338:1.16241	4:0139:0225:0.61976
2014/11/08 00:25:21	Temp:14.00 	1:1022:0418:2.44237	2:0336:0302:1.11382	3:0393:0338:1.16176	4:0139:0225:0.61916
2014/11/08 00:25:27	Temp:14.00 	1:1022:0418:2.44238	2:0336:0302:1.11339	3:0393:0338:1.16183	4:0139:0224:0.61937
2014/11/08 00:25:33	Temp:14.00 	1:1022:0418:2.44344	2:0336:0302:1.11378	3:0393:0338:1.16198	4:0139:0224:0.61937
2014/11/08 00:25:39	Temp:14.00 	1:1022:0418:2.44351	2:0336:0302:1.11411	3:0393:0338:1.16159	4:0139:0225:0.61947
2014/11/08 00:25:44	Temp:14.00 	1:1022:0418:2.44252	2:0338:0303:1.11447	3:0394:0339:1.16197	4:0139:0225:0.61961
2014/11/08 00:25:50	Temp:14.00 	1:1022:0418:2.44281	2:0336:0302:1.11375	3:0393:0338:1.16188	4:0139:0224:0.61962
2014/11/08 00:25:56	Temp:14.00 	1:1022:0418:2.44328	2:0336:0302:1.11389	3:0393:0338:1.16173	4:0139:0225:0.61896
2014/11/08 00:26:02	Temp:14.00 	1:1022:0418:2.44334	2:0336:0302:1.11358	3:0393:0338:1.16198	4:0139:0224:0.61938
2014/11/08 00:26:08	Temp:14.00 	1:1022:0418:2.44305	2:0336:0302:1.11340	3:0393:0338:1.16190	4:0139:0224:0.61948
2014/11/08 00:26:13	Temp:14.00 	1:1022:0418:2.44260	2:0336:0302:1.11365	3:0393:0338:1.16168	4:0139:0224:0.61933
2014/11/08 00:26:19	Temp:14.00 	1:1022:0418:2.44387	2:0336:0302:1.11409	3:0393:0338:1.16155	4:0139:0225:0.61875
2014/11/08 00:26:25	Temp:14.00 	1:1022:0418:2.44248	2:0336:0302:1.11355	3:0393:0338:1.16141	4:0139:0224:0.61902
2014/11/08 00:26:31	Temp:14.00 	1:1022:0418:2.44249	2:0336:0302:1.11324	3:0393:0338:1.16134	4:0139:0224:0.61937
2014/11/08 00:26:36	Temp:14.00 	1:1022:0418:2.44243	2:0338:0303:1.11406	3:0394:0339:1.16158	4:0139:0225:0.61963
2014/11/08 00:26:42	Temp:14.00 	1:1022:0418:2.44320	2:0336:0302:1.11410	3:0393:0338:1.16210	4:0139:0225:0.61943
2014/11/08 00:26:48	Temp:14.00 	1:1022:0418:2.44358	2:0336:0302:1.11420	3:0393:0338:1.16201	4:0139:0224:0.62004
2014/11/08 00:26:54	Temp:14.00 	1:1022:0418:2.44380	2:0336:0302:1.11427	3:0393:0338:1.16193	4:0139:0224:0.61933
2014/11/08 00:27:00	Temp:14.00 	1:1022:0418:2.44393	2:0336:0302:1.11387	3:0393:0338:1.16172	4:0139:0224:0.61932
2014/11/08 00:27:05	Temp:14.00 	1:1022:0418:2.44324	2:0336:0302:1.11344	3:0393:0338:1.16146	4:0139:0224:0.61901
2014/11/08 00:27:11	Temp:14.00 	1:1022:0418:2.44349	2:0336:0302:1.11363	3:0393:0338:1.16145	4:0139:0224:0.61965
2014/11/08 00:27:17	Temp:14.00 	1:1022:0418:2.44297	2:0336:0302:1.11365	3:0393:0338:1.16115	4:0139:0225:0.61932
2014/11/08 00:27:23	Temp:14.00 	1:1022:0418:2.44268	2:0336:0302:1.11344	3:0393:0338:1.16129	4:0139:0224:0.61941
2014/11/08 00:27:29	Temp:14.00 	1:1022:0418:2.44271	2:0336:0302:1.11340	3:0394:0339:1.16208	4:0139:0225:0.61905
2014/11/08 00:27:34	Temp:14.00 	1:1022:0418:2.44334	2:0336:0302:1.11363	3:0393:0338:1.16176	4:0139:0225:0.61939
2014/11/08 00:27:40	Temp:14.00 	1:1022:0418:2.44223	2:0336:0302:1.11376	3:0393:0338:1.16122	4:0139:0225:0.61933
2014/11/08 00:27:46	Temp:14.00 	1:1022:0418:2.44342	2:0336:0302:1.11357	3:0393:0338:1.16160	4:0139:0224:0.61952
2014/11/08 00:27:52	Temp:14.00 	1:1022:0418:2.44354	2:0336:0302:1.11417	3:0393:0338:1.16142	4:0139:0225:0.61888
2014/11/08 00:27:57	Temp:14.00 	1:1022:0418:2.44234	2:0336:0302:1.11328	3:0393:0338:1.16170	4:0139:0225:0.61922
2014/11/08 00:28:03	Temp:14.00 	1:1022:0418:2.44331	2:0336:0302:1.11386	3:0393:0338:1.16156	4:0139:0225:0.61878
2014/11/08 00:28:09	Temp:14.00 	1:1022:0418:2.44267	2:0336:0302:1.11309	3:0393:0338:1.16144	4:0139:0224:0.61953
2014/11/08 00:28:15	Temp:14.00 	1:1022:0418:2.44281	2:0336:0302:1.11376	3:0393:0338:1.16141	4:0139:0225:0.61927
2014/11/08 00:28:21	Temp:14.00 	1:1022:0418:2.44276	2:0336:0302:1.11390	3:0394:0339:1.16182	4:0139:0225:0.61931
2014/11/08 00:28:26	Temp:14.00 	1:1022:0418:2.44332	2:0336:0302:1.11382	3:0393:0338:1.16178	4:0139:0225:0.61933
2014/11/08 00:28:32	Temp:14.00 	1:1022:0418:2.44350	2:0336:0302:1.11410	3:0393:0338:1.16182	4:0139:0224:0.61970
2014/11/08 00:28:38	Temp:14.00 	1:1022:0418:2.44341	2:0336:0302:1.11406	3:0393:0338:1.16186	4:0139:0225:0.61929
2014/11/08 00:28:44	Temp:14.00 	1:1022:0418:2.44398	2:0336:0301:1.11441	3:0393:0338:1.16240	4:0139:0224:0.62004
2014/11/08 00:28:49	Temp:14.00 	1:1022:0420:2.43406	2:0338:0303:1.11459	3:0394:0339:1.16242	4:0139:0225:0.61981
2014/11/08 00:28:55	Temp:14.00 	1:1022:0418:2.44421	2:0336:0302:1.11435	3:0393:0338:1.16186	4:0139:0224:0.62019
2014/11/08 00:29:01	Temp:14.00 	1:1022:0418:2.44362	2:0336:0302:1.11401	3:0393:0338:1.16165	4:0139:0225:0.61944
2014/11/08 00:29:07	Temp:14.00 	1:1022:0418:2.44319	2:0336:0302:1.11488	3:0393:0338:1.16180	4:0139:0225:0.61978
2014/11/08 00:29:13	Temp:14.00 	1:1022:0418:2.44300	2:0336:0302:1.11425	3:0394:0339:1.16169	4:0139:0225:0.61991
2014/11/08 00:29:18	Temp:14.00 	1:1022:0418:2.44324	2:0336:0302:1.11420	3:0393:0338:1.16200	4:0139:0224:0.61985
2014/11/08 00:29:24	Temp:14.00 	1:1022:0418:2.44385	2:0336:0302:1.11430	3:0393:0338:1.16191	4:0139:0225:0.61952
2014/11/08 00:29:30	Temp:14.00 	1:1022:0418:2.44376	2:0336:0302:1.11407	3:0393:0338:1.16168	4:0139:0225:0.61951
2014/11/08 00:29:36	Temp:14.00 	1:1022:0418:2.44358	2:0336:0302:1.11397	3:0393:0338:1.16208	4:0139:0224:0.61994
2014/11/08 00:29:42	Temp:14.00 	1:1022:0420:2.43460	2:0338:0303:1.11540	3:0394:0339:1.16210	4:0139:0225:0.62002
2014/11/08 00:29:47	Temp:14.00 	1:1022:0418:2.44429	2:0336:0302:1.11430	3:0393:0338:1.16223	4:0139:0224:0.61959
2014/11/08 00:29:53	Temp:14.00 	1:1022:0418:2.44412	2:0336:0302:1.11439	3:0393:0338:1.16219	4:0139:0225:0.62008
2014/11/08 00:29:59	Temp:14.00 	1:1022:0418:2.44410	2:0336:0302:1.11434	3:0393:0338:1.16195	4:0139:0224:0.61977
2014/11/08 00:30:05	Temp:14.00 	1:1022:0418:2.44409	2:0336:0302:1.11423	3:0393:0338:1.16259	4:0139:0225:0.61998
2014/11/08 00:30:10	Temp:14.00 	1:1022:0418:2.44507	2:0336:0301:1.11499	3:0393:0338:1.16295	4:0139:0224:0.62031
2014/11/08 00:30:16	Temp:14.00 	1:1022:0418:2.44501	2:0336:0301:1.11521	3:0393:0338:1.16294	4:0139:0224:0.62020
2014/11/08 00:30:22	Temp:14.00 	1:1022:0418:2.44520	2:0336:0301:1.11527	3:0393:0338:1.16305	4:0139:0224:0.61999
2014/11/08 00:30:28	Temp:14.00 	1:1022:0418:2.44489	2:0336:0302:1.11473	3:0393:0338:1.16232	4:0139:0225:0.61978
2014/11/08 00:30:34	Temp:14.00 	1:1022:0420:2.43377	2:0338:0303:1.11494	3:0394:0339:1.16250	4:0139:0225:0.61988
2014/11/08 00:30:39	Temp:14.00 	1:1022:0418:2.44458	2:0336:0301:1.11477	3:0393:0338:1.16241	4:0139:0224:0.62003
2014/11/08 00:30:45	Temp:14.00 	1:1022:0418:2.44424	2:0336:0301:1.11466	3:0393:0338:1.16217	4:0139:0224:0.62006
2014/11/08 00:30:51	Temp:14.00 	1:1022:0418:2.44407	2:0336:0301:1.11471	3:0393:0338:1.16221	4:0139:0225:0.61941
2014/11/08 00:30:57	Temp:14.00 	1:1022:0418:2.44335	2:0336:0302:1.11428	3:0393:0338:1.16189	4:0139:0225:0.62016
2014/11/08 00:31:02	Temp:14.00 	1:1022:0418:2.44426	2:0336:0302:1.11411	3:0393:0338:1.16206	4:0139:0225:0.61921
2014/11/08 00:31:08	Temp:14.00 	1:1022:0418:2.44334	2:0336:0302:1.11441	3:0393:0338:1.16191	4:0139:0224:0.61971
2014/11/08 00:31:14	Temp:14.00 	1:1022:0418:2.44371	2:0336:0302:1.11382	3:0393:0338:1.16174	4:0139:0225:0.61979
2014/11/08 00:31:20	Temp:14.00 	1:1022:0418:2.44319	2:0336:0302:1.11385	3:0393:0338:1.16158	4:0139:0225:0.61960
2014/11/08 00:31:26	Temp:14.00 	1:1022:0420:2.43364	2:0338:0303:1.11454	3:0394:0339:1.16207	4:0139:0225:0.61971
2014/11/08 00:31:31	Temp:14.00 	1:1022:0418:2.44209	2:0336:0302:1.11330	3:0393:0338:1.16191	4:0139:0225:0.61943
2014/11/08 00:31:37	Temp:14.00 	1:1022:0418:2.44284	2:0336:0302:1.11339	3:0393:0338:1.16140	4:0139:0225:0.61939
2014/11/08 00:31:43	Temp:14.00 	1:1022:0418:2.44338	2:0336:0302:1.11397	3:0393:0338:1.16193	4:0139:0225:0.61917
2014/11/08 00:31:49	Temp:14.00 	1:1022:0418:2.44357	2:0336:0302:1.11421	3:0393:0338:1.16196	4:0139:0225:0.61973
2014/11/08 00:31:55	Temp:14.00 	1:1022:0418:2.44331	2:0336:0302:1.11379	3:0393:0338:1.16185	4:0139:0225:0.61984
2014/11/08 00:32:00	Temp:14.00 	1:1022:0418:2.44414	2:0336:0302:1.11394	3:0393:0338:1.16175	4:0139:0225:0.61931
2014/11/08 00:32:06	Temp:14.00 	1:1022:0418:2.44320	2:0336:0302:1.11396	3:0393:0338:1.16181	4:0139:0225:0.61970
2014/11/08 00:32:12	Temp:14.00 	1:1022:0418:2.44311	2:0336:0302:1.11358	3:0393:0338:1.16205	4:0139:0225:0.61969
2014/11/08 00:32:18	Temp:14.00 	1:1022:0418:2.44331	2:0337:0303:1.11463	3:0394:0339:1.16212	4:0140:0225:0.61986
2014/11/08 00:32:23	Temp:14.00 	1:1022:0418:2.44366	2:0336:0302:1.11411	3:0393:0338:1.16230	4:0139:0225:0.61928
2014/11/08 00:32:29	Temp:14.00 	1:1022:0418:2.44374	2:0336:0302:1.11439	3:0393:0338:1.16166	4:0139:0225:0.61951
2014/11/08 00:32:35	Temp:14.00 	1:1022:0418:2.44386	2:0336:0302:1.11402	3:0393:0338:1.16153	4:0139:0225:0.61947
2014/11/08 00:32:41	Temp:14.00 	1:1022:0418:2.44363	2:0336:0302:1.11383	3:0393:0338:1.16172	4:0139:0225:0.61937
2014/11/08 00:32:47	Temp:14.00 	1:1022:0418:2.44395	2:0336:0302:1.11445	3:0393:0338:1.16175	4:0139:0225:0.61970
2014/11/08 00:32:52	Temp:14.00 	1:1022:0418:2.44389	2:0336:0302:1.11401	3:0393:0338:1.16241	4:0139:0225:0.61968
2014/11/08 00:32:58	Temp:14.00 	1:1022:0418:2.44447	2:0336:0302:1.11447	3:0393:0338:1.16286	4:0139:0225:0.62001
2014/11/08 00:33:04	Temp:14.00 	1:1022:0418:2.44396	2:0336:0302:1.11408	3:0393:0338:1.16165	4:0139:0225:0.61948
2014/11/08 00:33:10	Temp:14.00 	1:1022:0418:2.44411	2:0338:0303:1.11462	3:0394:0339:1.16187	4:0139:0225:0.61964
2014/11/08 00:33:16	Temp:14.00 	1:1022:0418:2.44398	2:0336:0302:1.11423	3:0393:0338:1.16183	4:0139:0225:0.61964
2014/11/08 00:33:21	Temp:14.00 	1:1022:0418:2.44373	2:0336:0302:1.11404	3:0393:0338:1.16206	4:0139:0225:0.61939
2014/11/08 00:33:27	Temp:14.00 	1:1022:0418:2.44371	2:0336:0301:1.11475	3:0393:0338:1.16211	4:0139:0225:0.61947
2014/11/08 00:33:33	Temp:14.00 	1:1022:0418:2.44282	2:0336:0302:1.11409	3:0393:0338:1.16159	4:0139:0225:0.61910
2014/11/08 00:33:39	Temp:14.00 	1:1022:0418:2.44391	2:0336:0302:1.11408	3:0393:0338:1.16173	4:0139:0225:0.61938
2014/11/08 00:33:44	Temp:14.00 	1:1022:0418:2.44362	2:0336:0302:1.11380	3:0393:0338:1.16142	4:0139:0225:0.61921
2014/11/08 00:33:50	Temp:14.00 	1:1022:0418:2.44373	2:0336:0302:1.11346	3:0393:0338:1.16129	4:0139:0225:0.61944
2014/11/08 00:33:56	Temp:14.00 	1:1022:0418:2.44435	2:0336:0302:1.11364	3:0393:0338:1.16133	4:0139:0225:0.61924
2014/11/08 00:34:02	Temp:14.00 	1:1022:0418:2.44310	2:0338:0303:1.11398	3:0394:0339:1.16149	4:0140:0226:0.61923
2014/11/08 00:34:08	Temp:14.00 	1:1022:0418:2.44376	2:0336:0302:1.11382	3:0393:0338:1.16185	4:0139:0225:0.61929
2014/11/08 00:34:13	Temp:14.00 	1:1022:0418:2.44366	2:0336:0302:1.11389	3:0393:0338:1.16152	4:0139:0225:0.61998
2014/11/08 00:34:19	Temp:14.00 	1:1022:0418:2.44439	2:0336:0302:1.11399	3:0393:0338:1.16205	4:0139:0225:0.61948
2014/11/08 00:34:25	Temp:14.00 	1:1022:0418:2.44385	2:0336:0302:1.11384	3:0393:0338:1.16179	4:0139:0225:0.61909
2014/11/08 00:34:31	Temp:14.00 	1:1022:0418:2.44358	2:0336:0302:1.11321	3:0393:0338:1.16114	4:0139:0225:0.61885
2014/11/08 00:34:36	Temp:14.00 	1:1022:0418:2.44351	2:0336:0302:1.11377	3:0393:0338:1.16170	4:0139:0225:0.61981
2014/11/08 00:34:42	Temp:14.00 	1:1022:0418:2.44353	2:0336:0302:1.11400	3:0393:0338:1.16183	4:0139:0225:0.61955
2014/11/08 00:34:48	Temp:14.00 	1:1022:0418:2.44462	2:0336:0302:1.11395	3:0393:0338:1.16198	4:0139:0225:0.61948
2014/11/08 00:34:54	Temp:14.00 	1:1022:0418:2.44391	2:0336:0302:1.11358	3:0394:0339:1.16150	4:0139:0226:0.61916
2014/11/08 00:35:00	Temp:14.00 	1:1022:0418:2.44417	2:0336:0302:1.11388	3:0393:0338:1.16151	4:0139:0225:0.61877
2014/11/08 00:35:05	Temp:14.00 	1:1022:0418:2.44334	2:0336:0302:1.11369	3:0393:0338:1.16131	4:0139:0225:0.61907
2014/11/08 00:35:11	Temp:14.00 	1:1022:0418:2.44337	2:0336:0302:1.11374	3:0393:0338:1.16191	4:0139:0225:0.61941
2014/11/08 00:35:17	Temp:14.00 	1:1022:0418:2.44379	2:0336:0302:1.11379	3:0393:0338:1.16158	4:0139:0225:0.61885
2014/11/08 00:35:23	Temp:14.00 	1:1022:0420:2.43445	2:0338:0303:1.11422	3:0394:0339:1.16163	4:0140:0226:0.61939
2014/11/08 00:35:29	Temp:14.00 	1:1022:0418:2.44358	2:0336:0302:1.11372	3:0393:0338:1.16144	4:0139:0225:0.61924
2014/11/08 00:35:34	Temp:14.00 	1:1022:0418:2.44273	2:0336:0302:1.11332	3:0393:0338:1.16120	4:0139:0225:0.61879
2014/11/08 00:35:40	Temp:14.00 	1:1022:0418:2.44366	2:0336:0302:1.11388	3:0393:0338:1.16214	4:0139:0225:0.61953
2014/11/08 00:35:46	Temp:14.00 	1:1022:0418:2.44464	2:0336:0302:1.11420	3:0394:0339:1.16227	4:0140:0226:0.61954
2014/11/08 00:35:52	Temp:14.00 	1:1022:0418:2.44373	2:0336:0302:1.11377	3:0393:0339:1.16119	4:0139:0225:0.61873
2014/11/08 00:35:57	Temp:14.00 	1:1022:0418:2.44379	2:0336:0302:1.11372	3:0393:0338:1.16169	4:0139:0225:0.61956
2014/11/08 00:36:03	Temp:14.00 	1:1022:0418:2.44362	2:0336:0302:1.11410	3:0393:0338:1.16144	4:0139:0225:0.61932
2014/11/08 00:36:09	Temp:14.00 	1:1022:0418:2.44410	2:0336:0302:1.11397	3:0393:0338:1.16162	4:0139:0225:0.61929
